"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","sex","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","http...unknown.org.captive_cultivated","catalogNumber","institutionCode","eventTime","occurrenceRemarks","identificationID","name","projectId","vitality","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","informationWithheld","dynamicProperties"
"2563570065","Hyphantria cunea (Drury, 1773)",28.961346,-96.540224,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T17:39:23.819+00:00",587,"HUMAN_OBSERVATION","PRESENT","Male","Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-01-23T23:15:52",94,"NORTH_AMERICA","Texas",2020,1,23,"2020-01-23T15:33:20",23,23,"2025-02-02T03:54:09.000+00:00","2026-04-03T17:39:23.819+00:00","https://www.inaturalist.org/observations/37896405","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"37896405","none","none",FALSE,"iNaturalist research-grade observations","Michael Price","Jon McIntyre","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Michael Price","37896405","wild-about-texas","Thu Jan 23 2020 15:33:20 GMT-0600 (CST)","Texana Park, Ganado, TX, US","Observations","2563570065","https://www.inaturalist.org/observations/37896405","127133","wild","37896405","iNaturalist","15:33:20-06:00","Maybe?","84738485","Hyphantria cunea (Drury, 1773)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3902007357","Hyphantria cunea (Drury, 1773)",30.312004,-97.305651,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T15:56:49.875+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-01-26T21:08:07",2,"NORTH_AMERICA","Texas",2020,1,25,"2020-01-25T19:55",25,25,"2023-01-04T01:44:58.000+00:00","2026-04-03T15:56:49.875+00:00","https://www.inaturalist.org/observations/38000857","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"38000857","none","none",FALSE,"iNaturalist research-grade observations","Jon McIntyre","Jon McIntyre","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Jon McIntyre","38000857","mako252","2020/01/25 7:55 PM CST","Bastrop County, TX, USA","Observations","3902007357","https://www.inaturalist.org/observations/38000857","127133","wild","38000857","iNaturalist","19:55:00-06:00",NA,"85032199","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/lepidoptera-of-texas|https://www.inaturalist.org/projects/moths-of-north-america",NA,NA,NA,NA,NA,NA,NA,NA
"3963573322","Hyphantria cunea (Drury, 1773)",27.179967,-81.352225,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T15:56:29.608+00:00",587,"HUMAN_OBSERVATION","PRESENT","Male","Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-01-06T00:53:42",5,"NORTH_AMERICA","Florida",2020,1,4,"2020-01-04T23:47:47",4,4,"2023-07-07T17:04:14.000+00:00","2026-04-03T15:56:29.608+00:00","https://www.inaturalist.org/observations/37320657","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"37320657","none","none",FALSE,"iNaturalist research-grade observations","brendanboyd","brendanboyd","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","brendanboyd","37320657","brendanboyd","Sat Jan 04 2020 23:47:47 GMT-0500 (EST)","122 Main Dr, Venus, FL, US","Observations","3963573322","https://www.inaturalist.org/observations/37320657","127133","wild","37320657","iNaturalist","23:47:47-05:00",NA,"82704917","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/pollinators-of-florida",NA,NA,NA,NA,NA,NA,NA,NA
"4039354348","Hyphantria cunea (Drury, 1773)",31.566845,-95.164385,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T17:39:27.502+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Larva",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-05T00:57:49",263,"NORTH_AMERICA","Texas",2020,1,26,"2020-01-26T10:36Z",26,26,"2023-02-15T02:48:55.000+00:00","2026-04-03T17:39:27.502+00:00","https://www.inaturalist.org/observations/38307059","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"38307059","none","none",FALSE,"iNaturalist research-grade observations","Lauren Gaulding","k8thegr8","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Lauren Gaulding","38307059","lgaulding","2020-01-26 10:36:00 AM CST","Neches Bluff Campground","Observations","4039354348","https://www.inaturalist.org/observations/38307059","127133","wild","38307059","iNaturalist","10:36:00Z",NA,"85964878","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/sfasu-for-313-forest-insects-diseases-spring-2020",NA,NA,NA,NA,NA,NA,NA,NA
"4606528357","Hyphantria cunea (Drury, 1773)",29.668712,-82.238661,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T19:21:11.194+00:00",587,"HUMAN_OBSERVATION","PRESENT","Male","Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-01-19T21:54:08",NA,"NORTH_AMERICA","Florida",2020,1,19,"2020-01-19T07:25",19,19,"2025-11-13T17:17:10.000+00:00","2026-04-03T19:21:11.194+00:00","https://www.inaturalist.org/observations/37758190","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"37758190","none","none",FALSE,"iNaturalist research-grade observations","Bryan Pfeiffer","Bryan Pfeiffer","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Bryan Pfeiffer","37758190","bryanpfeiffer","2020/01/19 7:25 AM EST","Alachua, Florida, United States","Observations","4606528357","https://www.inaturalist.org/observations/37758190","127133","wild","37758190","iNaturalist","07:25:00-05:00",NA,"84275922","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/pollinators-of-florida",NA,NA,NA,NA,NA,NA,NA,NA
"2573949774","Hyphantria cunea (Drury, 1773)",28.497254,-96.842567,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T17:39:37.399+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-22T05:33:35",2,"NORTH_AMERICA","Texas",2020,2,16,"2020-02-16T17:51",47,47,"2025-04-03T18:32:26.000+00:00","2026-04-03T17:39:37.399+00:00","https://www.inaturalist.org/observations/39034659","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"39034659","none","none",FALSE,"iNaturalist research-grade observations","Jeff McIntyre","Jeff McIntyre","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Jeff McIntyre","39034659","jeffmci9","2020/02/16 5:51 PM CST","Calhoun County, TX, USA","Observations","2573949774","https://www.inaturalist.org/observations/39034659","127133","wild","39034659","iNaturalist","17:51:00-06:00",NA,"87934104","Hyphantria cunea (Drury, 1773)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574012372","Hyphantria cunea (Drury, 1773)",28.65081,-97.385877,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T17:39:34.308+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-18T01:15:28",4,"NORTH_AMERICA","Texas",2020,2,15,"2020-02-15T20:37",46,46,"2020-05-20T18:15:19.000+00:00","2026-04-03T17:39:34.308+00:00","https://www.inaturalist.org/observations/38778334","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"38778334","none","none",FALSE,"iNaturalist research-grade observations","Sam Kieschnick","Sam Kieschnick","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Sam Kieschnick","38778334","sambiology","2020/02/15 8:37 PM CST","Goliad County, TX, USA","Observations","2574012372","https://www.inaturalist.org/observations/38778334","127133","wild","38778334","iNaturalist","20:37:00-06:00","Camped at Goliad State Park (rather than falling asleep driving home!), and I tossed up the moth lights. LOTS of stuff showed up on this warm evening!","87346149","Hyphantria cunea (Drury, 1773)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574021904","Hyphantria cunea (Drury, 1773)",28.496546,-96.843197,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T17:39:37.009+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-22T16:05:43",4,"NORTH_AMERICA","Texas",2020,2,16,"2020-02-16T18:12",47,47,"2020-05-20T18:10:34.000+00:00","2026-04-03T17:39:37.009+00:00","https://www.inaturalist.org/observations/39047853","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"39047853","none","none",FALSE,"iNaturalist research-grade observations","Jeff McIntyre","Jeff McIntyre","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Jeff McIntyre","39047853","jeffmci9","2020/02/16 6:12 PM CST","Calhoun County, TX, USA","Observations","2574021904","https://www.inaturalist.org/observations/39047853","127133","wild","39047853","iNaturalist","18:12:00-06:00",NA,"87969831","Hyphantria cunea (Drury, 1773)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574037572","Hyphantria cunea (Drury, 1773)",29.043,-95.42,"cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T17:39:35.724+00:00",587,"HUMAN_OBSERVATION","PRESENT","Male","Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-19T23:55:37",10,"NORTH_AMERICA","Texas",2020,2,18,"2020-02-18T03:50",49,49,"2023-01-26T23:35:50.000+00:00","2026-04-03T17:39:35.724+00:00","https://www.inaturalist.org/observations/38863029","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"38863029","none","none",FALSE,"iNaturalist research-grade observations","krancmm","krancmm","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","krancmm","38863029","krancmm","2020/02/18 3:50 AM CST","Lake Jackson, TX, USA","Observations","2574037572","https://www.inaturalist.org/observations/38863029","127133","wild","38863029","iNaturalist","03:50:00-06:00","Prettiest I've seen although there are a couple like this on the MPG live page.","87593781","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/the-insects-of-texas|https://www.inaturalist.org/projects/biodiversity-of-texas-a-citizen-science-project|https://www.inaturalist.org/projects/pecan-lake",NA,NA,NA,NA,NA,NA,NA,NA
"2574038634","Hyphantria cunea (Drury, 1773)",29.424679,-94.958182,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T19:21:24.183+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-10T16:20:12",9,"NORTH_AMERICA","Texas",2020,2,10,"2020-02-10T08:27",41,41,"2025-09-01T03:38:04.000+00:00","2026-04-03T19:21:24.183+00:00","https://www.inaturalist.org/observations/38507533","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"38507533","none","none",FALSE,"iNaturalist research-grade observations","Scott Buckel","Scott Buckel","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Scott Buckel","38507533","scottbuckel","2020/02/10 8:27 AM CST","Texas City, TX, USA","Observations","2574038634","https://www.inaturalist.org/observations/38507533","127133","wild","38507533","iNaturalist","08:27:00-06:00",NA,"86557091","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/moths-of-north-america|https://www.inaturalist.org/projects/all-texas-nature","alive",NA,NA,NA,NA,NA,NA,NA
"2574054028","Hyphantria cunea (Drury, 1773)",28.656572,-97.38715,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T17:39:38.401+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-24T04:12:53",2,"NORTH_AMERICA","Texas",2020,2,16,"2020-02-16T20:13",47,47,"2020-05-20T18:09:22.000+00:00","2026-04-03T17:39:38.401+00:00","https://www.inaturalist.org/observations/39131557","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"39131557","none","none",FALSE,"iNaturalist research-grade observations","Jeff McIntyre","Jeff McIntyre","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Jeff McIntyre","39131557","jeffmci9","2020/02/16 8:13 PM CST","Goliad County, TX, USA","Observations","2574054028","https://www.inaturalist.org/observations/39131557","127133","wild","39131557","iNaturalist","20:13:00-06:00",NA,"88178899","Hyphantria cunea (Drury, 1773)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574085645","Hyphantria cunea (Drury, 1773)",30.294712,-97.257944,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T15:56:51.819+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-10T03:04:27",2,"NORTH_AMERICA","Texas",2020,2,8,"2020-02-08T20:46",39,39,"2025-04-03T09:29:04.000+00:00","2026-04-03T15:56:51.819+00:00","https://www.inaturalist.org/observations/38492746","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"38492746","none","none",FALSE,"iNaturalist research-grade observations","Jeff McIntyre","Jeff McIntyre","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Jeff McIntyre","38492746","jeffmci9","2020/02/08 8:46 PM CST","Bastrop County, TX, USA","Observations","2574085645","https://www.inaturalist.org/observations/38492746","127133","wild","38492746","iNaturalist","20:46:00-06:00",NA,"86510691","Hyphantria cunea (Drury, 1773)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574085738","Hyphantria cunea (Drury, 1773)",29.043,-95.42,"cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T19:21:23.811+00:00",587,"HUMAN_OBSERVATION","PRESENT","Male","Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-10T22:51:03",10,"NORTH_AMERICA","Texas",2020,2,9,"2020-02-09T22:48",40,40,"2025-04-03T09:51:11.000+00:00","2026-04-03T19:21:23.811+00:00","https://www.inaturalist.org/observations/38519357","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"38519357","none","none",FALSE,"iNaturalist research-grade observations","krancmm","krancmm","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","krancmm","38519357","krancmm","2020/02/09 10:48 PM CST","Lake Jackson, TX, USA","Observations","2574085738","https://www.inaturalist.org/observations/38519357","127133","wild","38519357","iNaturalist","22:48:00-06:00",NA,"86596975","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/lepidoptera-of-texas|https://www.inaturalist.org/projects/pecan-lake",NA,NA,NA,NA,NA,NA,NA,NA
"2574185090","Hyphantria cunea (Drury, 1773)",30.310811,-91.096092,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T17:39:38.875+00:00",587,"HUMAN_OBSERVATION","PRESENT","Male","Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-24T06:41:35",NA,"NORTH_AMERICA","Louisiana",2020,2,24,"2020-02-24T00:09",55,55,"2025-04-03T21:07:11.000+00:00","2026-04-03T17:39:38.875+00:00","https://www.inaturalist.org/observations/39135664","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"39135664","none","none",FALSE,"iNaturalist research-grade observations","Van Remsen","Van Remsen","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","Van Remsen","39135664","vanremsen","2020/02/24 12:09 AM CST","545 Pecan Dr., Iberville Parish, LA, USA","Observations","2574185090","https://www.inaturalist.org/observations/39135664","127133","wild","39135664","iNaturalist","00:09:00-06:00","porch light at night","88190036","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/remsen-property-545-pecan-dr-st-gabriel-iberville-parish-la","alive",NA,NA,NA,NA,NA,NA,NA
"2574241891","Hyphantria cunea (Drury, 1773)",27.045486,-80.604599,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T19:21:23.435+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Larva",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-12T20:32:28",4,"NORTH_AMERICA","Florida",2020,2,12,"2020-02-12T10:14:34",43,43,"2023-05-22T19:40:22.000+00:00","2026-04-03T19:21:23.435+00:00","https://www.inaturalist.org/observations/38580595","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"38580595","none","none",FALSE,"iNaturalist research-grade observations","sfitzgerald86","sfitzgerald86","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","sfitzgerald86","38580595","sfitzgerald86","Wed Feb 12 2020 10:14:34 GMT-0500 (EST)","Indiantown, FL, US","Observations","2574241891","https://www.inaturalist.org/observations/38580595","127133","wild","38580595","iNaturalist","10:14:34-05:00",NA,"86787880","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/pollinators-of-florida",NA,NA,NA,NA,NA,NA,NA,NA
"2574257611","Hyphantria cunea (Drury, 1773)",29.752496,-94.686378,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T15:56:57.091+00:00",587,"HUMAN_OBSERVATION","PRESENT",NA,"Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-18T22:09:16",NA,"NORTH_AMERICA","Texas",2020,2,18,"2020-02-18",49,49,"2020-05-20T18:14:37.000+00:00","2026-04-03T15:56:57.091+00:00","https://www.inaturalist.org/observations/38810108","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"38810108","none","none",FALSE,"iNaturalist research-grade observations","sararuth","sararuth","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","sararuth","38810108","sararuth","2020-02-18","Chambers County, US-TX, US","Observations","2574257611","https://www.inaturalist.org/observations/38810108","127133","wild","38810108","iNaturalist",NA,"Kissing cousins...","87463945","Hyphantria cunea (Drury, 1773)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574280335","Hyphantria cunea (Drury, 1773)",29.043,-95.42,"cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2026-04-03T03:24:07.214+00:00","2026-04-03T17:39:29.944+00:00",587,"HUMAN_OBSERVATION","PRESENT","Male","Adult",1817797,1,54,216,797,4532185,1817786,1817797,1817797,"Hyphantria cunea (Drury, 1773)","Animalia","Arthropoda","Lepidoptera","Erebidae","Hyphantria","Hyphantria cunea","Hyphantria","cunea","SPECIES","ACCEPTED","2020-02-07T15:30:48",10,"NORTH_AMERICA","Texas",2020,2,4,"2020-02-04T07:11",35,35,"2025-04-03T08:08:03.000+00:00","2026-04-03T17:39:29.944+00:00","https://www.inaturalist.org/observations/38390033","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"38390033","none","none",FALSE,"iNaturalist research-grade observations","krancmm","krancmm","WGS84","Insecta","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","krancmm","38390033","krancmm","2020/02/04 7:11 AM CST","Lake Jackson, TX, USA","Observations","2574280335","https://www.inaturalist.org/observations/38390033","127133","wild","38390033","iNaturalist","07:11:00-06:00","In 2019 every specimen was either completely white or sparsely marked. The 5 at lights in 2020 are all heavily marked.","86223744","Hyphantria cunea (Drury, 1773)","https://www.inaturalist.org/projects/lepidoptera-of-texas|https://www.inaturalist.org/projects/the-insects-of-texas|https://www.inaturalist.org/projects/biodiversity-of-texas-a-citizen-science-project|https://www.inaturalist.org/projects/pecan-lake",NA,NA,NA,NA,NA,NA,NA,NA
